timestamp,machine_id,speed_board_per_min,fault_code,counter_total,feeder_status,temperature_c,vibration_mm_s,oee_percent
2024-01-16 02:50:00,MC003,79.7,0,158278,RUNNING,69.5,2.7,82.2
2024-01-16 02:55:00,MC001,88.5,0,168419,RUNNING,72.1,2.1,86.7
2024-01-16 02:55:00,MC002,104.3,0,199466,RUNNING,79.8,2.4,78.6
2024-01-16 02:55:00,MC003,75.3,0,158654,RUNNING,68.8,1.8,77.7
2024-01-16 03:00:00,MC001,83.6,0,168837,RUNNING,73.2,2.5,81.9
2024-01-16 03:00:00,MC002,110.2,0,200017,RUNNING,80.2,2.4,83.1
2024-01-16 03:00:00,MC003,74.6,0,159027,RUNNING,65.8,1.4,77.0
2024-01-16 03:05:00,MC001,86.1,0,169267,RUNNING,79.1,2.1,84.4
2024-01-16 03:05:00,MC002,115.3,0,200593,RUNNING,79.7,2.4,86.9
2024-01-16 03:05:00,MC003,77.0,0,159412,RUNNING,66.0,2.4,79.4
2024-01-16 03:10:00,MC001,82.5,0,169679,RUNNING,69.6,1.9,80.8
2024-01-16 03:10:00,MC002,100.4,0,201095,RUNNING,80.4,1.8,75.7
2024-01-16 03:10:00,MC003,84.4,0,159834,RUNNING,69.3,2.7,87.1
2024-01-16 03:15:00,MC001,79.8,0,170078,RUNNING,76.2,1.9,78.2
2024-01-16 03:15:00,MC002,103.6,0,201613,RUNNING,79.2,1.4,78.1
2024-01-16 03:15:00,MC003,74.0,0,160204,RUNNING,69.3,1.7,76.3
2024-01-16 03:20:00,MC001,86.9,0,170512,RUNNING,69.1,1.5,85.2
2024-01-16 03:20:00,MC002,55.2,E004,201889,FAULTED,71.6,13.2,0.0
2024-01-16 03:20:00,MC003,76.0,0,160584,RUNNING,63.3,2.0,78.4
2024-01-16 03:25:00,MC001,85.6,0,170940,RUNNING,75.3,2.4,83.9
2024-01-16 03:25:00,MC002,55.2,E004,202165,FAULTED,74.7,9.7,0.0
2024-01-16 03:25:00,MC003,80.5,0,160986,RUNNING,65.1,2.8,83.0
2024-01-16 03:30:00,MC001,79.2,0,171336,RUNNING,75.0,2.1,77.6
2024-01-16 03:30:00,MC002,55.2,E004,202441,FAULTED,74.3,10.0,0.0
2024-01-16 03:30:00,MC003,78.4,0,161378,RUNNING,67.5,2.1,80.9
2024-01-16 03:35:00,MC001,82.1,0,171746,RUNNING,71.2,1.6,80.5
2024-01-16 03:35:00,MC002,104.2,0,202962,RUNNING,78.5,3.1,78.6
2024-01-16 03:35:00,MC003,81.3,0,161784,RUNNING,66.3,2.6,83.9
2024-01-16 03:40:00,MC001,82.4,0,172158,RUNNING,70.0,2.5,80.8
2024-01-16 03:40:00,MC002,100.4,0,203464,RUNNING,79.2,2.6,75.7
2024-01-16 03:40:00,MC003,82.6,0,162197,RUNNING,71.0,2.2,85.2
2024-01-16 03:45:00,MC001,85.4,0,172585,RUNNING,75.9,1.5,83.7
2024-01-16 03:45:00,MC002,114.7,0,204037,RUNNING,82.3,1.8,86.5
2024-01-16 03:45:00,MC003,80.5,0,162599,RUNNING,63.7,3.0,83.0
2024-01-16 03:50:00,MC001,84.8,0,173009,RUNNING,67.3,2.7,83.1
2024-01-16 03:50:00,MC002,111.8,0,204596,RUNNING,79.3,2.3,84.3
2024-01-16 03:50:00,MC003,73.9,0,162968,RUNNING,73.2,1.9,76.2
2024-01-16 03:55:00,MC001,80.9,0,173413,RUNNING,76.8,1.9,79.3
2024-01-16 03:55:00,MC002,100.7,0,205099,RUNNING,72.6,2.1,75.9
2024-01-16 03:55:00,MC003,75.9,0,163347,RUNNING,66.5,1.3,78.3
2024-01-16 04:00:00,MC001,88.2,0,173854,RUNNING,68.8,2.2,86.4
2024-01-16 04:00:00,MC002,112.7,0,205662,RUNNING,83.1,1.7,85.0
2024-01-16 04:00:00,MC003,79.7,0,163745,RUNNING,67.0,2.7,82.2
2024-01-16 04:05:00,MC001,84.2,0,174275,RUNNING,71.2,2.5,82.5
2024-01-16 04:05:00,MC002,112.7,0,206225,RUNNING,76.1,2.8,85.0
2024-01-16 04:05:00,MC003,79.7,0,164143,RUNNING,65.6,2.1,82.2
2024-01-16 04:10:00,MC001,84.1,0,174695,RUNNING,70.1,1.8,82.4
2024-01-16 04:10:00,MC002,114.8,0,206799,RUNNING,77.0,3.2,86.5
2024-01-16 04:10:00,MC003,79.7,0,164541,RUNNING,70.2,2.0,82.2
2024-01-16 04:15:00,MC001,82.3,0,175106,RUNNING,71.2,1.7,80.7
2024-01-16 04:15:00,MC002,114.7,0,207372,RUNNING,82.3,2.8,86.5
2024-01-16 04:15:00,MC003,56.5,E006,164823,FAULTED,68.3,1.5,0.0
2024-01-16 04:20:00,MC001,88.7,0,175549,RUNNING,75.8,2.1,86.9
2024-01-16 04:20:00,MC002,112.5,0,207934,RUNNING,78.6,2.1,84.8
2024-01-16 04:20:00,MC003,56.5,E006,165105,FAULTED,65.8,1.7,0.0
2024-01-16 04:25:00,MC001,83.6,0,175967,RUNNING,74.1,2.7,81.9
2024-01-16 04:25:00,MC002,110.3,0,208485,RUNNING,80.5,3.4,83.1
2024-01-16 04:25:00,MC003,56.5,E006,165387,FAULTED,64.7,1.3,0.0
2024-01-16 04:30:00,MC001,83.3,0,176383,RUNNING,78.0,2.2,81.6
2024-01-16 04:30:00,MC002,100.6,0,208988,RUNNING,79.8,2.7,75.8
2024-01-16 04:30:00,MC003,56.5,E006,165669,FAULTED,61.1,2.1,0.0
2024-01-16 04:35:00,MC001,85.0,0,176808,RUNNING,74.0,2.3,83.3
2024-01-16 04:35:00,MC002,99.6,0,209486,RUNNING,74.2,1.6,75.1
2024-01-16 04:35:00,MC003,78.5,0,166061,RUNNING,67.7,1.9,81.0
2024-01-16 04:40:00,MC001,77.2,0,177194,RUNNING,76.6,1.8,75.7
2024-01-16 04:40:00,MC002,110.5,0,210038,RUNNING,74.5,2.2,83.3
2024-01-16 04:40:00,MC003,80.4,0,166463,RUNNING,63.7,3.2,82.9
2024-01-16 04:45:00,MC001,78.7,0,177587,RUNNING,72.2,2.0,77.1
2024-01-16 04:45:00,MC002,111.8,0,210597,RUNNING,77.4,1.5,84.3
2024-01-16 04:45:00,MC003,75.0,0,166838,RUNNING,65.4,2.6,77.4
2024-01-16 04:50:00,MC001,84.2,0,178008,RUNNING,75.7,1.8,82.5
2024-01-16 04:50:00,MC002,104.7,0,211120,RUNNING,71.2,2.7,78.9
2024-01-16 04:50:00,MC003,82.7,0,167251,RUNNING,66.0,2.0,85.3
2024-01-16 04:55:00,MC001,88.8,0,178452,RUNNING,77.1,2.4,87.0
2024-01-16 04:55:00,MC002,106.4,0,211652,RUNNING,75.6,1.5,80.2
2024-01-16 04:55:00,MC003,82.4,0,167663,RUNNING,71.0,2.4,85.0
2024-01-16 05:00:00,MC001,79.8,0,178851,RUNNING,79.0,2.6,78.2
2024-01-16 05:00:00,MC002,106.7,0,212185,RUNNING,82.0,1.6,80.4
2024-01-16 05:00:00,MC003,78.2,0,168054,RUNNING,62.3,2.2,80.7
2024-01-16 05:05:00,MC001,87.4,0,179288,RUNNING,71.9,0.6,85.7
2024-01-16 05:05:00,MC002,106.0,0,212715,RUNNING,72.5,2.4,79.9
2024-01-16 05:05:00,MC003,77.4,0,168441,RUNNING,64.4,1.9,79.8
2024-01-16 05:10:00,MC001,83.3,0,179704,RUNNING,77.5,1.9,81.6
2024-01-16 05:10:00,MC002,112.2,0,213276,RUNNING,79.7,1.8,84.6
2024-01-16 05:10:00,MC003,75.1,0,168816,RUNNING,72.1,1.9,77.5
2024-01-16 05:15:00,MC001,25.5,E003,179831,FAULTED,86.7,1.1,0.0
2024-01-16 05:15:00,MC002,105.3,0,213802,RUNNING,78.0,1.5,79.4
2024-01-16 05:15:00,MC003,0.0,E001,168816,STOPPED,53.3,0.1,0.0
2024-01-16 05:20:00,MC001,25.5,E003,179958,FAULTED,85.6,0.7,0.0
2024-01-16 05:20:00,MC002,100.3,0,214303,RUNNING,72.2,2.5,75.6
2024-01-16 05:20:00,MC003,0.0,E001,168816,STOPPED,48.1,0.2,0.0
2024-01-16 05:25:00,MC001,25.5,E003,180085,FAULTED,87.8,1.1,0.0
2024-01-16 05:25:00,MC002,106.0,0,214833,RUNNING,76.8,1.9,79.9
2024-01-16 05:25:00,MC003,0.0,E001,168816,STOPPED,51.7,0.1,0.0
2024-01-16 05:30:00,MC001,25.5,E003,180212,FAULTED,88.3,0.0,0.0
2024-01-16 05:30:00,MC002,101.0,0,215338,RUNNING,79.1,1.9,76.1
2024-01-16 05:30:00,MC003,0.0,E001,168816,STOPPED,47.3,0.0,0.0
2024-01-16 05:35:00,MC001,25.5,E003,180339,FAULTED,84.8,0.0,0.0
2024-01-16 05:35:00,MC002,114.5,0,215910,RUNNING,78.9,2.3,86.3
2024-01-16 05:35:00,MC003,0.0,E001,168816,STOPPED,45.8,0.0,0.0
2024-01-16 05:40:00,MC001,83.5,0,180756,RUNNING,77.2,2.5,81.8
2024-01-16 05:40:00,MC002,103.7,0,216428,RUNNING,70.4,1.5,78.2
2024-01-16 05:40:00,MC003,0.0,E001,168816,STOPPED,50.6,0.0,0.0
2024-01-16 05:45:00,MC001,76.6,0,181139,RUNNING,73.7,2.3,75.1
2024-01-16 05:45:00,MC002,100.8,0,216932,RUNNING,82.0,1.7,76.0
2024-01-16 05:45:00,MC003,0.0,E001,168816,STOPPED,53.7,0.1,0.0
2024-01-16 05:50:00,MC001,83.5,0,181556,RUNNING,73.4,1.6,81.8
2024-01-16 05:50:00,MC002,110.0,0,217482,RUNNING,76.3,2.7,82.9
2024-01-16 05:50:00,MC003,74.6,0,169189,RUNNING,68.0,1.3,77.0
2024-01-16 05:55:00,MC001,79.4,0,181953,RUNNING,70.3,2.3,77.8
2024-01-16 05:55:00,MC002,100.5,0,217984,RUNNING,76.5,2.9,75.8
2024-01-16 05:55:00,MC003,80.0,0,169589,RUNNING,68.7,2.3,82.5
2024-01-16 06:00:00,MC001,93.3,0,182419,RUNNING,76.9,2.2,91.4
2024-01-16 06:00:00,MC002,123.1,0,218599,RUNNING,79.0,2.3,92.8
2024-01-16 06:00:00,MC003,83.8,0,170008,RUNNING,67.5,1.8,86.4
2024-01-16 06:05:00,MC001,97.6,0,182907,RUNNING,75.2,2.3,95.6
2024-01-16 06:05:00,MC002,112.4,0,219161,RUNNING,78.1,2.9,84.7
2024-01-16 06:05:00,MC003,91.6,0,170466,RUNNING,73.5,3.0,94.5
2024-01-16 06:10:00,MC001,98.0,0,183397,RUNNING,78.9,2.8,96.0
2024-01-16 06:10:00,MC002,124.9,0,219785,RUNNING,81.5,2.3,94.2
2024-01-16 06:10:00,MC003,83.9,0,170885,RUNNING,66.9,3.2,86.5
2024-01-16 06:15:00,MC001,90.9,0,183851,RUNNING,69.4,2.8,89.1
2024-01-16 06:15:00,MC002,114.1,0,220355,RUNNING,74.2,2.1,86.0
2024-01-16 06:15:00,MC003,89.0,0,171330,RUNNING,71.2,2.4,91.8
2024-01-16 06:20:00,MC001,86.7,0,184284,RUNNING,71.7,3.1,85.0
2024-01-16 06:20:00,MC002,126.9,0,220989,RUNNING,84.8,2.1,95.7
2024-01-16 06:20:00,MC003,94.2,0,171801,RUNNING,68.1,2.3,97.2
2024-01-16 06:25:00,MC001,87.6,0,184722,RUNNING,74.6,2.4,85.8
2024-01-16 06:25:00,MC002,129.0,0,221634,RUNNING,82.1,1.9,97.2
2024-01-16 06:25:00,MC003,92.3,0,172262,RUNNING,66.9,2.8,95.2
2024-01-16 06:30:00,MC001,88.0,0,185162,RUNNING,77.4,2.1,86.2
2024-01-16 06:30:00,MC002,128.1,0,222274,RUNNING,82.1,2.5,96.6
2024-01-16 06:30:00,MC003,90.9,0,172716,RUNNING,63.8,3.7,93.8
2024-01-16 06:35:00,MC001,91.0,0,185617,RUNNING,72.8,2.2,89.2
2024-01-16 06:35:00,MC002,124.7,0,222897,RUNNING,86.5,2.5,94.0
2024-01-16 06:35:00,MC003,88.8,0,173160,RUNNING,65.8,2.1,91.6
2024-01-16 06:40:00,MC001,92.4,0,186079,RUNNING,74.7,1.6,90.6
2024-01-16 06:40:00,MC002,127.2,0,223533,RUNNING,80.2,1.9,95.9
2024-01-16 06:40:00,MC003,81.5,0,173567,RUNNING,63.1,1.7,84.1
2024-01-16 06:45:00,MC001,94.0,0,186549,RUNNING,74.5,3.0,92.1
2024-01-16 06:45:00,MC002,118.0,0,224123,RUNNING,76.6,1.4,89.0
2024-01-16 06:45:00,MC003,91.9,0,174026,RUNNING,68.4,2.4,94.8
2024-01-16 06:50:00,MC001,97.9,0,187038,RUNNING,66.9,2.8,95.9
2024-01-16 06:50:00,MC002,113.1,0,224688,RUNNING,70.7,2.3,85.3
2024-01-16 06:50:00,MC003,93.0,0,174491,RUNNING,67.4,2.2,95.9
2024-01-16 06:55:00,MC001,94.6,0,187511,RUNNING,72.7,1.0,92.7
2024-01-16 06:55:00,MC002,114.0,0,225258,RUNNING,77.0,2.7,85.9
2024-01-16 06:55:00,MC003,90.1,0,174941,RUNNING,72.7,2.3,92.9
2024-01-16 07:00:00,MC001,98.3,0,188002,RUNNING,81.1,2.7,96.3
2024-01-16 07:00:00,MC002,127.4,0,225895,RUNNING,80.5,2.0,96.0
2024-01-16 07:00:00,MC003,87.5,0,175378,RUNNING,68.5,2.0,90.3
2024-01-16 07:05:00,MC001,98.7,0,188495,RUNNING,79.6,2.1,96.7
2024-01-16 07:05:00,MC002,121.2,0,226501,RUNNING,84.9,1.7,91.4
2024-01-16 07:05:00,MC003,89.4,0,175825,RUNNING,65.1,2.4,92.2
2024-01-16 07:10:00,MC001,94.7,0,188968,RUNNING,75.9,2.1,92.8
2024-01-16 07:10:00,MC002,113.8,0,227070,RUNNING,80.4,2.3,85.8
2024-01-16 07:10:00,MC003,89.4,0,176272,RUNNING,74.5,2.4,92.2
2024-01-16 07:15:00,MC001,97.8,0,189457,RUNNING,76.7,2.5,95.8
2024-01-16 07:15:00,MC002,127.8,0,227709,RUNNING,82.0,4.0,96.3
2024-01-16 07:15:00,MC003,86.5,0,176704,RUNNING,69.3,2.8,89.2
2024-01-16 07:20:00,MC001,96.8,0,189941,RUNNING,75.6,1.9,94.9
2024-01-16 07:20:00,MC002,114.8,0,228283,RUNNING,78.7,2.9,86.5
2024-01-16 07:20:00,MC003,86.8,0,177138,RUNNING,66.9,3.1,89.5
2024-01-16 07:25:00,MC001,86.7,0,190374,RUNNING,71.2,2.6,85.0
2024-01-16 07:25:00,MC002,128.2,0,228924,RUNNING,77.5,2.4,96.6
2024-01-16 07:25:00,MC003,93.8,0,177607,RUNNING,67.7,3.3,96.8
2024-01-16 07:30:00,MC001,91.8,0,190833,RUNNING,73.2,1.8,90.0
2024-01-16 07:30:00,MC002,122.3,0,229535,RUNNING,87.0,2.3,92.2
2024-01-16 07:30:00,MC003,84.8,0,178031,RUNNING,67.8,3.0,87.5
2024-01-16 07:35:00,MC001,89.8,0,191282,RUNNING,75.7,2.8,88.0
2024-01-16 07:35:00,MC002,124.2,0,230156,RUNNING,76.6,3.4,93.6
2024-01-16 07:35:00,MC003,90.7,0,178484,RUNNING,72.5,3.0,93.6
2024-01-16 07:40:00,MC001,96.1,0,191762,RUNNING,75.0,1.9,94.2
2024-01-16 07:40:00,MC002,0.0,E001,230156,STOPPED,60.9,0.2,0.0
2024-01-16 07:40:00,MC003,93.4,0,178951,RUNNING,74.2,3.3,96.3
2024-01-16 07:45:00,MC001,97.4,0,192249,RUNNING,76.2,2.8,95.5
2024-01-16 07:45:00,MC002,0.0,E001,230156,STOPPED,57.0,0.0,0.0
2024-01-16 07:45:00,MC003,85.4,0,179378,RUNNING,66.8,2.1,88.1
2024-01-16 07:50:00,MC001,89.4,0,192696,RUNNING,71.7,2.0,87.6
2024-01-16 07:50:00,MC002,0.0,E001,230156,STOPPED,61.5,0.2,0.0
2024-01-16 07:50:00,MC003,87.7,0,179816,RUNNING,71.3,2.0,90.5
2024-01-16 07:55:00,MC001,93.4,0,193163,RUNNING,75.8,3.1,91.5
2024-01-16 07:55:00,MC002,0.0,E001,230156,STOPPED,64.0,0.1,0.0
2024-01-16 07:55:00,MC003,93.9,0,180285,RUNNING,72.1,2.3,96.9
2024-01-16 08:00:00,MC001,91.9,0,193622,RUNNING,76.9,2.0,90.1
2024-01-16 08:00:00,MC002,0.0,E001,230156,STOPPED,60.7,0.1,0.0
2024-01-16 08:00:00,MC003,93.6,0,180753,RUNNING,69.8,3.7,96.6
2024-01-16 08:05:00,MC001,94.9,0,194096,RUNNING,73.3,2.7,93.0
2024-01-16 08:05:00,MC002,0.0,E001,230156,STOPPED,59.4,0.0,0.0
2024-01-16 08:05:00,MC003,84.7,0,181176,RUNNING,63.3,2.2,87.4
2024-01-16 08:10:00,MC001,98.9,0,194590,RUNNING,73.7,2.1,96.9
2024-01-16 08:10:00,MC002,0.0,E001,230156,STOPPED,57.6,0.0,0.0
2024-01-16 08:10:00,MC003,89.8,0,181625,RUNNING,72.0,2.7,92.6
2024-01-16 08:15:00,MC001,86.5,0,195022,RUNNING,80.1,2.8,84.8
2024-01-16 08:15:00,MC002,0.0,E001,230156,STOPPED,64.6,0.0,0.0
2024-01-16 08:15:00,MC003,90.3,0,182076,RUNNING,73.9,2.6,93.2
2024-01-16 08:20:00,MC001,93.3,0,195488,RUNNING,72.6,1.9,91.4
2024-01-16 08:20:00,MC002,0.0,E001,230156,STOPPED,62.9,0.1,0.0
2024-01-16 08:20:00,MC003,87.8,0,182515,RUNNING,64.0,2.1,90.6
2024-01-16 08:25:00,MC001,91.9,0,195947,RUNNING,73.0,2.6,90.1
2024-01-16 08:25:00,MC002,114.1,0,230726,RUNNING,76.1,2.1,86.0
2024-01-16 08:25:00,MC003,83.5,0,182932,RUNNING,68.5,1.6,86.1
2024-01-16 08:30:00,MC001,91.0,0,196402,RUNNING,78.0,1.5,89.2
2024-01-16 08:30:00,MC002,123.4,0,231343,RUNNING,77.2,3.1,93.0
2024-01-16 08:30:00,MC003,86.5,0,183364,RUNNING,68.0,2.4,89.2
2024-01-16 08:35:00,MC001,87.0,0,196837,RUNNING,74.4,2.0,85.3
2024-01-16 08:35:00,MC002,121.4,0,231950,RUNNING,76.8,2.3,91.5
2024-01-16 08:35:00,MC003,84.0,0,183784,RUNNING,71.1,1.5,86.7
2024-01-16 08:40:00,MC001,92.6,0,197300,RUNNING,74.7,2.7,90.7
2024-01-16 08:40:00,MC002,126.5,0,232582,RUNNING,80.5,1.6,95.4
2024-01-16 08:40:00,MC003,87.8,0,184223,RUNNING,68.7,1.4,90.6
2024-01-16 08:45:00,MC001,88.9,0,197744,RUNNING,70.6,1.9,87.1
2024-01-16 08:45:00,MC002,125.1,0,233207,RUNNING,78.5,1.6,94.3
2024-01-16 08:45:00,MC003,84.9,0,184647,RUNNING,67.3,2.2,87.6
2024-01-16 08:50:00,MC001,87.3,0,198180,RUNNING,70.5,2.5,85.6
2024-01-16 08:50:00,MC002,124.8,0,233831,RUNNING,75.2,2.4,94.1
2024-01-16 08:50:00,MC003,82.7,0,185060,RUNNING,69.3,2.0,85.3
2024-01-16 08:55:00,MC001,92.3,0,198641,RUNNING,81.0,2.8,90.5
2024-01-16 08:55:00,MC002,112.6,0,234394,RUNNING,82.2,1.5,84.9
2024-01-16 08:55:00,MC003,94.0,0,185530,RUNNING,65.7,2.6,97.0
2024-01-16 09:00:00,MC001,87.2,0,199077,RUNNING,79.5,2.2,85.5
2024-01-16 09:00:00,MC002,112.9,0,234958,RUNNING,76.3,2.1,85.1
2024-01-16 09:00:00,MC003,82.6,0,185943,RUNNING,68.5,2.4,85.2
2024-01-16 09:05:00,MC001,93.2,0,199543,RUNNING,73.7,2.6,91.3
2024-01-16 09:05:00,MC002,113.4,0,235525,RUNNING,77.7,2.1,85.5
2024-01-16 09:05:00,MC003,88.0,0,186383,RUNNING,69.5,2.5,90.8
2024-01-16 09:10:00,MC001,89.8,0,199992,RUNNING,73.3,3.0,88.0
2024-01-16 09:10:00,MC002,113.3,0,236091,RUNNING,80.9,2.1,85.4
2024-01-16 09:10:00,MC003,84.9,0,186807,RUNNING,68.5,2.2,87.6
2024-01-16 09:15:00,MC001,91.4,0,200449,RUNNING,75.0,2.4,89.6
2024-01-16 09:15:00,MC002,122.1,0,236701,RUNNING,78.4,1.7,92.0
2024-01-16 09:15:00,MC003,89.2,0,187253,RUNNING,73.0,2.9,92.0
2024-01-16 09:20:00,MC001,92.4,0,200911,RUNNING,68.4,1.6,90.6
2024-01-16 09:20:00,MC002,122.1,0,237311,RUNNING,79.2,2.5,92.0
2024-01-16 09:20:00,MC003,88.7,0,187696,RUNNING,67.6,2.0,91.5
2024-01-16 09:25:00,MC001,91.7,0,201369,RUNNING,70.9,2.6,89.9
2024-01-16 09:25:00,MC002,111.8,0,237870,RUNNING,76.0,2.0,84.3
2024-01-16 09:25:00,MC003,86.4,0,188128,RUNNING,69.9,2.7,89.1
2024-01-16 09:30:00,MC001,89.6,0,201817,RUNNING,73.5,2.3,87.8
2024-01-16 09:30:00,MC002,129.2,0,238516,RUNNING,85.3,2.3,97.4
2024-01-16 09:30:00,MC003,83.2,0,188544,RUNNING,64.6,2.0,85.8
2024-01-16 09:35:00,MC001,96.1,0,202297,RUNNING,75.0,2.4,94.2
2024-01-16 09:35:00,MC002,119.3,0,239112,RUNNING,78.8,2.8,89.9
2024-01-16 09:35:00,MC003,91.7,0,189002,RUNNING,78.5,2.4,94.6
2024-01-16 09:40:00,MC001,91.3,0,202753,RUNNING,78.0,1.9,89.5
2024-01-16 09:40:00,MC002,120.7,0,239715,RUNNING,76.4,2.7,91.0
2024-01-16 09:40:00,MC003,87.9,0,189441,RUNNING,67.2,1.9,90.7
2024-01-16 09:45:00,MC001,86.3,0,203184,RUNNING,74.7,2.6,84.6
2024-01-16 09:45:00,MC002,120.0,0,240315,RUNNING,72.3,2.6,90.5
2024-01-16 09:45:00,MC003,85.8,0,189870,RUNNING,72.1,1.7,88.5
2024-01-16 09:50:00,MC001,96.7,0,203667,RUNNING,75.0,1.5,94.8
2024-01-16 09:50:00,MC002,128.4,0,240957,RUNNING,73.4,1.9,96.8
2024-01-16 09:50:00,MC003,87.7,0,190308,RUNNING,74.1,2.1,90.5
2024-01-16 09:55:00,MC001,89.3,0,204113,RUNNING,77.1,1.6,87.5
2024-01-16 09:55:00,MC002,121.0,0,241562,RUNNING,73.3,2.4,91.2
2024-01-16 09:55:00,MC003,81.7,0,190716,RUNNING,76.8,2.2,84.3
2024-01-16 10:00:00,MC001,89.8,0,204562,RUNNING,75.4,2.4,88.0
2024-01-16 10:00:00,MC002,125.3,0,242188,RUNNING,83.8,2.2,94.5
2024-01-16 10:00:00,MC003,94.4,0,191188,RUNNING,66.6,2.7,97.4
2024-01-16 10:05:00,MC001,99.5,0,205059,RUNNING,73.2,2.6,97.5
2024-01-16 10:05:00,MC002,117.3,0,242774,RUNNING,79.0,2.1,88.4
2024-01-16 10:05:00,MC003,83.5,0,191605,RUNNING,67.5,1.6,86.1
2024-01-16 10:10:00,MC001,88.0,0,205499,RUNNING,71.4,3.1,86.2
2024-01-16 10:10:00,MC002,128.7,0,243417,RUNNING,75.4,1.8,97.0
2024-01-16 10:10:00,MC003,83.4,0,192022,RUNNING,75.4,1.9,86.0
2024-01-16 10:15:00,MC001,93.7,0,205967,RUNNING,76.7,2.3,91.8
2024-01-16 10:15:00,MC002,112.7,0,243980,RUNNING,77.6,2.2,85.0
2024-01-16 10:15:00,MC003,87.0,0,192457,RUNNING,70.3,2.4,89.7
2024-01-16 10:20:00,MC001,86.0,0,206397,RUNNING,70.9,1.8,84.3
2024-01-16 10:20:00,MC002,122.2,0,244591,RUNNING,77.6,2.5,92.1
2024-01-16 10:20:00,MC003,94.4,0,192929,RUNNING,67.8,2.7,97.4
2024-01-16 10:25:00,MC001,86.5,0,206829,RUNNING,75.6,1.9,84.8
2024-01-16 10:25:00,MC002,122.1,0,245201,RUNNING,78.2,2.7,92.0
2024-01-16 10:25:00,MC003,87.1,0,193364,RUNNING,67.8,3.0,89.9
2024-01-16 10:30:00,MC001,89.0,0,207274,RUNNING,76.9,2.0,87.2
2024-01-16 10:30:00,MC002,126.4,0,245833,RUNNING,76.6,2.1,95.3
2024-01-16 10:30:00,MC003,86.9,0,193798,RUNNING,69.1,2.2,89.6
2024-01-16 10:35:00,MC001,98.1,0,207764,RUNNING,77.4,2.1,96.1
2024-01-16 10:35:00,MC002,129.4,0,246480,RUNNING,80.7,2.8,97.5
2024-01-16 10:35:00,MC003,85.8,0,194227,RUNNING,73.4,2.0,88.5
2024-01-16 10:40:00,MC001,88.6,0,208207,RUNNING,75.2,2.7,86.8
2024-01-16 10:40:00,MC002,119.8,0,247079,RUNNING,74.6,2.3,90.3
2024-01-16 10:40:00,MC003,94.4,0,194699,RUNNING,70.3,2.6,97.4
2024-01-16 10:45:00,MC001,96.7,0,208690,RUNNING,75.6,2.3,94.8
2024-01-16 10:45:00,MC002,37.0,E003,247264,FAULTED,85.4,0.1,0.0
2024-01-16 10:45:00,MC003,90.4,0,195151,RUNNING,65.5,2.5,93.3
2024-01-16 10:50:00,MC001,97.4,0,209177,RUNNING,74.9,2.5,95.5
2024-01-16 10:50:00,MC002,37.0,E003,247449,FAULTED,90.4,0.9,0.0
2024-01-16 10:50:00,MC003,81.6,0,195559,RUNNING,67.6,2.6,84.2
2024-01-16 10:55:00,MC001,95.0,0,209652,RUNNING,73.6,2.2,93.1
2024-01-16 10:55:00,MC002,37.0,E003,247634,FAULTED,86.7,0.7,0.0
2024-01-16 10:55:00,MC003,88.7,0,196002,RUNNING,73.9,2.3,91.5
2024-01-16 11:00:00,MC001,90.7,0,210105,RUNNING,77.9,2.2,88.9
2024-01-16 11:00:00,MC002,37.0,E003,247819,FAULTED,94.4,0.3,0.0
2024-01-16 11:00:00,MC003,91.7,0,196460,RUNNING,71.8,2.6,94.6
2024-01-16 11:05:00,MC001,90.7,0,210558,RUNNING,72.6,3.5,88.9
2024-01-16 11:05:00,MC002,37.0,E003,248004,FAULTED,94.0,0.0,0.0
2024-01-16 11:05:00,MC003,92.6,0,196923,RUNNING,66.7,1.8,95.5
2024-01-16 11:10:00,MC001,94.4,0,211030,RUNNING,69.9,1.3,92.5
2024-01-16 11:10:00,MC002,37.0,E003,248189,FAULTED,91.4,0.9,0.0
2024-01-16 11:10:00,MC003,88.8,0,197367,RUNNING,63.0,2.9,91.6
2024-01-16 11:15:00,MC001,85.9,0,211459,RUNNING,78.0,1.5,84.2
2024-01-16 11:15:00,MC002,126.2,0,248820,RUNNING,80.3,2.3,95.1
2024-01-16 11:15:00,MC003,93.5,0,197834,RUNNING,65.3,2.8,96.5
2024-01-16 11:20:00,MC001,97.4,0,211946,RUNNING,75.4,3.5,95.5
2024-01-16 11:20:00,MC002,123.0,0,249435,RUNNING,84.3,2.7,92.7
2024-01-16 11:20:00,MC003,91.3,0,198290,RUNNING,66.2,3.1,94.2
2024-01-16 11:25:00,MC001,90.5,0,212398,RUNNING,75.6,1.5,88.7
2024-01-16 11:25:00,MC002,123.0,0,250050,RUNNING,79.5,1.8,92.7
2024-01-16 11:25:00,MC003,87.9,0,198729,RUNNING,74.8,1.7,90.7
2024-01-16 11:30:00,MC001,88.3,0,212839,RUNNING,75.5,1.6,86.5
2024-01-16 11:30:00,MC002,126.7,0,250683,RUNNING,84.0,3.5,95.5
2024-01-16 11:30:00,MC003,89.4,0,199176,RUNNING,68.1,2.9,92.2
2024-01-16 11:35:00,MC001,86.8,0,213273,RUNNING,70.5,2.1,85.1
2024-01-16 11:35:00,MC002,122.3,0,251294,RUNNING,79.2,2.4,92.2
2024-01-16 11:35:00,MC003,81.3,0,199582,RUNNING,68.7,2.0,83.9
